shift_id,note,rules,tfidf_knn,tfidf_conf,agree
S107623,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S108743,"worked through, Mokoena at the clinic",absence_cover,absence_cover,1.0,True
S100665,"Molefe absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S103435,"gedek vir Wyk, siek gemeld",absence_cover,absence_cover,1.0,True
S106108,RELIEF NO SHOW AGAIN,absence_cover,absence_cover,1.0,True
S105842,"relief never arrived, stayed on till six",absence_cover,absence_cover,1.0,True
S106086,"extra patrol per client email, approved by office !",client_requested,client_requested,1.0,True
S104859,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S107212,,blank,blank,1.0,True
S103756,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S104304,double shift because relief never pitched,absence_cover,absence_cover,1.0,True
S100332,"covering Zulu post, no show no call",absence_cover,absence_cover,1.0,True
S102371,Khumalo off sick. again. covered.,absence_cover,absence_cover,1.0,True
S107991,Covered for Ndlovu agn - 3rd time this month,absence_cover,absence_cover,1.0,True
S100302,client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S102062,"double duty today, Pillay on family responsibility leave",absence_cover,absence_cover,1.0,True
S107810,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S106116,"gedek vir Zulu, siek gemeld..",absence_cover,absence_cover,1.0,True
S104043,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S104333,Next shift guard did not pitch. Had to cover.,absence_cover,absence_cover,1.0,True
S104906,"machine down agn, took twice as long",equipment_failure,equipment_failure,1.0,True
S105451,all quiet,routine,routine,1.0,True
S108872,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S108027,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S107476,"worked through, Sibiya at the clinic",absence_cover,absence_cover,1.0,True
S102766,.,blank,blank,1.0,True
S103672,no issues on site,routine,routine,0.97,True
S105472,-,blank,blank,1.0,True
S107747,"machine down agn, took twice as long",equipment_failure,equipment_failure,1.0,True
S107208,shift handover delayed by 30 min !,late_handover,late_handover,1.0,True
S107555,SHIFT HANDOVER DELAYED BY 40 MIN,late_handover,late_handover,1.0,True
S100891,no relief. stayed. someone must please srt the roster,absence_cover,absence_cover,1.0,True
S106282,"CLIENT ASKED US TO STAY FOR THE DELIVERY, OK'D BY CENTRE MGMT",client_requested,client_requested,1.0,True
S102843,as per normal,routine,routine,0.96,True
S109339,double shift beacuse relief never pitched,absence_cover,absence_cover,1.0,True
S104674,quiet shift,routine,routine,0.9,True
S102694,ok,blank,blank,1.0,True
S101629,Cetre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S109086,nothing to report,routine,routine,0.93,True
S108692,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S107462,"handover late again, keys missing",late_handover,late_handover,1.0,True
S106103,covered for molefe again - 3rd time this month,absence_cover,absence_cover,1.0,True
S105103,-,blank,blank,1.0,True
S106879,"uMavuso akezana namhlanje, ngimele yean",absence_cover,absence_cover,1.0,True
S104654,"handover late again, keys missing",late_handover,late_handover,1.0,True
S101764,"STOCKTAKE RAN OVER, CLIENT ASKD US TO REMAIN, THEY KNOW THEY PAY FOR IT..",client_requested,client_requested,1.0,True
S100498,"stocktake ran over, client asked us to remain, they know tehy pay for it",client_requested,client_requested,1.0,True
S102011,all good,routine,routine,0.98,True
S103449,"client asked us to stay for the deliverry, ok'd by centre mgmt..",client_requested,client_requested,1.0,True
S105682,all quiet,routine,routine,1.0,True
S106607,"wroked through, Mabaso at the clinic",absence_cover,absence_cover,0.85,True
S102744,Client requested deep clean before the audit - approved !,client_requested,client_requested,1.0,True
S103824,nothing to report,routine,routine,0.93,True
S107616,-,blank,blank,1.0,True
S106424,covering for molefe - booked off sick,absence_cover,absence_cover,1.0,True
S106137,"waited 45 min for handover, ob book not signed",late_handover,late_handover,1.0,True
S102719,"machine down agn, took twice as long",equipment_failure,equipment_failure,1.0,True
S101504,"took Sithole shift as well, 2 posts 1 guard",absence_cover,routine,0.52,False
S102874,"Ngcobo didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S105098,"requessted by centre management for load in, signed off",client_requested,client_requested,1.0,True
S105180,"took Baloyi shift as well, 2 posts 1 guard",absence_cover,absence_cover,0.5,True
S107046,"waited 40 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S102676,"worked through, motaung at the clinic !",absence_cover,absence_cover,0.74,True
S105322,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S107350,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S107707,no relief. stayed. someone must pls sort the roster,absence_cover,absence_cover,1.0,True
S106277,"Fourie didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S108049,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S101735,as per normal,routine,routine,0.96,True
S103842,"took Radebe shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S100398,"double duty today, adams on family responsibility leave",absence_cover,absence_cover,1.0,True
S100319,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S108777,no incidents,routine,absence_cover,1.0,False
S106576,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S108538,nothing to report,routine,routine,0.93,True
S106370,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S107336,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S106801,"took Sibiya shift as well, 2 posts 1 gurad !",absence_cover,routine,0.79,False
S100331,"late handover, waitting on paperwork..",late_handover,late_handover,1.0,True
S101887,extra hrs approved by client for the event setup..,client_requested,client_requested,1.0,True
S100525,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S102246,"next shift akafikanga, ngihlale kuze kube six",absence_cover,absence_cover,1.0,True
S108330,ok,blank,blank,1.0,True
S105314,"khumalo didnt comme in, covered the post",absence_cover,absence_cover,1.0,True
S103111,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S106974,covering for wyk - booked off sck,absence_cover,absence_cover,1.0,True
S102866,"aflos het nie opgedaag nie, moes aanbly",absence_cover,absence_cover,0.42,True
S101384,stod in for Sithole,absence_cover,routine,0.5,False
S106096,"ufourie akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S107944,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S101166,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S104424,all quiet,routine,routine,1.0,True
S102408,"wated 40 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S106818,.,blank,blank,1.0,True
S107060,Covered for Botha again - 3rd time this month..,absence_cover,absence_cover,1.0,True
S100307,"additional cover requested by site mgr, signed off",client_requested,client_requested,1.0,True
S103057,no incidents,routine,absence_cover,1.0,False
S106569,"gedek vir Mokoena, siek gemeld..",absence_cover,absence_cover,1.0,True
S100134,"waited 20 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S100649,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S102054,kllient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S106281,Covred for Mavuso again - 3rd time this month,absence_cover,absence_cover,1.0,True
S105582,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S103702,stood in for Mokoena,absence_cover,absence_cover,1.0,True
S100773,as per normal,routine,routine,0.96,True
S103475,all good,routine,routine,0.98,True
S101458,"COVERING MAHLANGU POST, NO SHOW NO CALL",absence_cover,absence_cover,1.0,True
S108745,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S108265,no relief. stayed. someone mut please sort the roster,absence_cover,absence_cover,1.0,True
S107404,n/a,blank,blank,1.0,True
S107077,stood in for Sibiya,absence_cover,absence_cover,1.0,True
S105755,"lift out of order, everything carried up stairs, took loong",equipment_failure,equipment_failure,0.46,True
S106286,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S106440,"next shift akafikanga, ngihlale kuze kube six",absence_cover,absence_cover,1.0,True
S102086,all quiet,routine,routine,1.0,True
S103486,"worked through, Wyk at the clinic",absence_cover,absence_cover,1.0,True
S103158,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S102971,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S101051,fine,blank,blank,1.0,True
S105647,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S101820,"covering Ngcobo post, no show no call",absence_cover,absence_cover,1.0,True
S101768,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S106091,"worked through, mavuso at the clinic",absence_cover,absence_cover,1.0,True
S105295,n/a,blank,blank,1.0,True
S107709,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S107617,"handover lae again, keys missing",late_handover,late_handover,1.0,True
S103039,"waited 50 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S101609,"covering Cele post, no show no call",absence_cover,absence_cover,1.0,True
S109137,extra hours approved by client for the event setup,client_requested,client_requested,1.0,True
S105287,as per normal,routine,routine,0.96,True
S105958,quiet shift,routine,routine,0.9,True
S109346,all good,routine,routine,0.98,True
S108892,"worked through, Sibiya at the clinic",absence_cover,absence_cover,1.0,True
S107950,"handover late again, keys missiing",late_handover,late_handover,1.0,True
S108035,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S102930,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S107017,niks om te rapporteer nie,routine,routine,0.97,True
S101524,"control room says relief coming, nobody camme",absence_cover,absence_cover,1.0,True
S106728,"nexxt shift akafikanga, ngihlale kuze kube 06h00",absence_cover,absence_cover,1.0,True
S106394,klient het ekstrra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S104415,Covered for Mthembu agn - 3rd time this month,absence_cover,absence_cover,1.0,True
S103765,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S100558,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S103614,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S105922,Covered for Wyk again - 3rd time this month..,absence_cover,absence_cover,1.0,True
S106407,Naidoo off sick. again. covered.,absence_cover,absence_cover,1.0,True
S101313,sharp,blank,blank,1.0,True
S106100,"waited 50 min for handover, ob book not signed",late_handover,late_handover,1.0,True
S101614,"aflos het nie opgedaag ne, moes aanbly",absence_cover,absence_cover,0.45,True
S105641,"double dutty today, molefe on fmaily responsibility leave..",absence_cover,absence_cover,1.0,True
S104433,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S100057,sharp,blank,blank,1.0,True
S101497,n/a,blank,blank,1.0,True
S105204,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S108450,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S105609,Client asked for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S100795,-,blank,blank,1.0,True
S104407,"relief only arrived 0600, stayed until then",absence_cover,absence_cover,1.0,True
S105854,ntr,blank,blank,1.0,True
S107175,no incidents,routine,absence_cover,1.0,False
S107368,"client says sttay till six, dont know if office approved",client_requested,client_requested,1.0,True
S101748,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S104326,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S108683,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S105737,fine,blank,blank,1.0,True
S109177,ok,blank,blank,1.0,True
S107873,Sibiya off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S100114,"waited 25 min for handover, ob book not signed",late_handover,late_handover,1.0,True
S103831,"uWyk akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S102079,all good,routine,routine,0.98,True
S104665,Client asekd for extra patrol after the break-in Tuesday,client_requested,client_requested,1.0,True
S105651,"oorhandiging was lata, gewag vir sleutels",late_handover,late_handover,1.0,True
S100389,"masjien is stukkedn, alles met die hand gedoen..",equipment_failure,equipment_failure,1.0,True
S107711,SHIFT HANDOVER DELAYED BY 40 MIN,late_handover,late_handover,1.0,True
S108496,no incidents,routine,absence_cover,1.0,False
S106753,"took botha shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S103779,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S105658,Client requested deep clean befre the audit - approved,client_requested,client_requested,1.0,True
S106880,"extra patrol per client email, approved by ofice",client_requested,client_requested,1.0,True
S100276,"late handover, waiting on paperwork",late_handover,late_handover,1.0,True
S106220,Client requested deep clean before the audit - approved,client_requested,client_requested,1.0,True
S107418,all quiet,routine,routine,1.0,True
S104901,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S107297,double shift because relief never pitched,absence_cover,absence_cover,1.0,True
S108899,"masjien is stukkend, alles met die hand gedoen",equipment_failure,equipment_failure,1.0,True
S102709,-,blank,blank,1.0,True
S107372,"uNgcobo akezanga namhlanje, ngimele ynea",absence_cover,absence_cover,1.0,True
S109370,"still on site, relief was suppose to come 06:00",absence_cover,absence_cover,1.0,True
S109272,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S103799,"relief never arrived, stayed on till 06h00",absence_cover,absence_cover,1.0,True
S104108,next shift guard did not pitch. had to cover..,absence_cover,absence_cover,1.0,True
S102977,"gedek vir Mthembu, siek gemeld !",absence_cover,absence_cover,1.0,True
S103868,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S107802,.,blank,blank,1.0,True
S104312,.,blank,blank,1.0,True
S107243,"worked through, Sibiya at the clinic",absence_cover,absence_cover,1.0,True
S100325,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S101773,"client says stay till 06h00, dont know if office approved",client_requested,client_requested,1.0,True
S108846,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S101203,"gedek vir Mthembu, siek gemeld",absence_cover,absence_cover,1.0,True
S106597,"client says stay till 06h00, dont know if office approved",client_requested,client_requested,1.0,True
S101888,no relief. stayed. someone mut please sort the roster..,absence_cover,absence_cover,1.0,True
S107461,"aflos het nie opgedaag nie, moes aanly",absence_cover,absence_cover,0.38,True
S106344,"umaluleke akezanga namhlanje, ngimele yeena",absence_cover,absence_cover,1.0,True
S109397,fine,blank,blank,1.0,True
S105504,"client asked us to stay for the delivery, ok'd by centre mgmt",client_requested,client_requested,1.0,True
S102288,extra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S104628,Covering for Adams - booked off sick,absence_cover,absence_cover,1.0,True
S106519,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S104644,niks om te rapporteer nie,routine,routine,0.97,True
S100172,"uSibiya akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S108096,RELIEF NO SHOW AGAIN,absence_cover,absence_cover,1.0,True
S103599,shift handover deelayed by 40 min !,late_handover,late_handover,1.0,True
S108176,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S105643,"handover late again, keys missing",late_handover,late_handover,1.0,True
S101740,extra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S102995,as per normal,routine,routine,0.96,True
S104319,"Tshabalala absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S106228,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S107960,"covering Naidoo post, no show no call",absence_cover,absence_cover,1.0,True
S104406,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S103004,"requested by centre managemennt for load in, signed off !",client_requested,client_requested,1.0,True
S104421,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S103392,"next shift akafikanga, ngihlale kuze kube 6..",absence_cover,absence_cover,1.0,True
S101089,"masjien is stukkend, ales met die hand gedoen !",equipment_failure,equipment_failure,1.0,True
S107862,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S100345,"uMahlangu akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S106623,"double duty today, Hendricks on family responsibility leave",absence_cover,absence_cover,1.0,True
S108674,"client says stay till 0600, dont know if office approved",client_requested,client_requested,1.0,True
S108192,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S104689,"Maluleke didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S104878,"double duty today, Jacobs on family responsibility leae..",absence_cover,absence_cover,1.0,True
S108196,"client wanted extra man on the gate for the event, approved !",client_requested,client_requested,1.0,True
S107497,"double duty today, Motaung on family responsibility leave",absence_cover,absence_cover,1.0,True
S103401,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S100710,"no replacment sent, ngicela sort this out",absence_cover,absence_cover,1.0,True
S105319,"double duty today, Sibiya on family responsibility leave",absence_cover,absence_cover,1.0,True
S103592,"relief only arrived sxi, stayed until then..",absence_cover,absence_cover,1.0,True
S108446,kliennt het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S107986,"extra patrol per client email, approved by office",client_requested,client_requested,1.0,True
S106383,"ungcobo akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S109100,"client wanted extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S104885,"late handover, waiting on paperwork !",late_handover,late_handover,1.0,True
S103044,double shift bc relief never pitched,absence_cover,absence_cover,1.0,True
S105817,ok,blank,blank,1.0,True
S103443,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S105267,"bfufer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S106432,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S107698,"no replacement sent, ngicela sort this out",absence_cover,absence_cover,1.0,True
S106374,Centre mgr requested additional cvoer for stocktake,client_requested,client_requested,1.0,True
S107985,stood in for zulu,absence_cover,absence_cover,0.74,True
S105143,"lift out of order, everything caried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S105302,"double duty today, Fourie on famiy responsibility leave",absence_cover,absence_cover,1.0,True
S101859,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S100868,ntr,blank,blank,1.0,True
S100269,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S108858,"botha didnt come in, covered the post..",absence_cover,absence_cover,1.0,True
S108494,"client says stay till 6, dont kow if office approved",client_requested,client_requested,1.0,True
S100283,"oorhandiging was laat, gewag vir sleutles !",late_handover,late_handover,1.0,True
S108586,"handover latte again, keys missing",late_handover,late_handover,1.0,True
S100771,Covered for Fourie again - 3rd time this month..,absence_cover,absence_cover,1.0,True
S105780,ntr,blank,blank,1.0,True
S104883,ok,blank,blank,1.0,True
S107995,stood in for mabaso,absence_cover,routine,0.53,False
S106316,extra hrs appproved by client for the event setup,client_requested,client_requested,1.0,True
S103446,"generator fault, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S100535,"generator falut, stayed to monitor",equipment_failure,equipment_failure,0.98,True
S107049,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S102839,"aflos het nie opgedaag nie, moes aanblly",absence_cover,absence_cover,0.4,True
S103610,no relief. stayed. someone must please sort the roster,absence_cover,absence_cover,1.0,True
S104382,niks om te rapporteer nie,routine,routine,0.97,True
S108357,"covering Ndlovu post, no show no call",absence_cover,absence_cover,1.0,True
S103685,"generator fault, stayd to monitor",equipment_failure,equipment_failure,0.98,True
S106148,"handover late again, keys missing",late_handover,late_handover,1.0,True
S102498,ntr,blank,blank,1.0,True
S107042,"covering Molefe post, no show no call",absence_cover,absence_cover,1.0,True
S104646,"stocktake ran over, client asked us to remain, they know they pay for it",client_requested,client_requested,1.0,True
S101526,"worked throuugh, September at the clinic",absence_cover,absence_cover,0.78,True
S107967,"waited for releif, nobody came through",absence_cover,late_handover,0.58,False
S107549,,blank,blank,1.0,True
S105630,shift handover delayed by 30 min,late_handover,late_handover,1.0,True
S105327,Covering for Botha - booked off sick,absence_cover,absence_cover,1.0,True
S108130,"additional cover requested by site mgr, signed off",client_requested,client_requested,1.0,True
S106201,-,blank,blank,1.0,True
S106899,"uMokoena akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S107524,"double duty today, Sibiya on family responsibility leave",absence_cover,absence_cover,1.0,True
S103153,"worked through, Sibiya at the clinic",absence_cover,absence_cover,1.0,True
S104338,"Nkosi didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S100724,"client wanted extra man on the gate for the evvent, approved !",client_requested,client_requested,1.0,True
S104648,.,blank,blank,1.0,True
S104083,"september absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S107344,"handover late agn, keys missing",late_handover,late_handover,1.0,True
S103612,shift hadnover delayed by 30 min,late_handover,late_handover,0.64,True
S102378,"client waned extra man on the gate for the event, approved",client_requested,client_requested,1.0,True
S106888,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S105165,"aflos het nie opgedaga niie, moes anbly",absence_cover,absence_cover,0.37,True
S105888,klient het ekstra ure gevra vir stocktake..,client_requested,client_requested,1.0,True
S102710,"tshabalala absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S106661,"waited 30 min for handover, OB book not signed..",late_handover,late_handover,1.0,True
S102302,"gedek vir Adams, siek gemeld",absence_cover,absence_cover,1.0,True
S107989,"control room says relief comin, nobody came",absence_cover,absence_cover,1.0,True
S105809,"control room says relief coming, nobody came !",absence_cover,absence_cover,1.0,True
S103143,stood in for Baloyi,absence_cover,absence_cover,0.67,True
S102309,all good,routine,routine,0.98,True
S107728,stood in for Maluleke,absence_cover,routine,0.56,False
S107898,"relief only arrived 6am, stayed until then",absence_cover,absence_cover,1.0,True
S106422,"late handover, waiiting on paperwork",late_handover,late_handover,1.0,True
S106283,extra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S106415,"masjien is stukkend, alles met die hand gedoen",equipment_failure,equipment_failure,1.0,True
S106276,nothing to report,routine,routine,0.93,True
S103020,Botha off sick. agn. covered.,absence_cover,absence_cover,1.0,True
S108204,klient het ekstra ure gevra vir stocktake,client_requested,client_requested,1.0,True
S101096,"tok Botha shift as well, 2 posts 1 guard",absence_cover,absence_cover,1.0,True
S105634,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S101833,"uhendrciks akezanga namhlanje, ngimele yena..",absence_cover,absence_cover,1.0,True
S108364,"additional cover requested by site manager, signed off",client_requested,client_requested,1.0,True
S103068,"Wyk didnt coome in, covered the post",absence_cover,absence_cover,1.0,True
S101059,"WORKED THROUGH, SIBIYA AT THE CLINIC..",absence_cover,absence_cover,1.0,True
S100360,"gate motor failed, manned it by hand tilll 0600..",equipment_failure,equipment_failure,0.89,True
S102441,covering for maluleke - booked off sick,absence_cover,absence_cover,1.0,True
S105488,akukho lutho,routine,routine,1.0,True
S107400,all fine,routine,blank,0.77,False
S102824,"control room says relief coming, nobody came",absence_cover,absence_cover,1.0,True
S107235,nothing to report,routine,routine,0.93,True
S106874,"baloyi didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S106788,"additional cover requested by site mgr, signed off",client_requested,client_requested,1.0,True
S107521,"relief only arrived 06:00, stayyed until then",absence_cover,absence_cover,1.0,True
S107155,quiet shift,routine,routine,0.9,True
S107308,all good,routine,routine,0.98,True
S107072,"still on site, relief was suppose to come six !",absence_cover,absence_cover,1.0,True
S101898,"Sibiya didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S104077,"took Ngcobo shift as well, 2 posts 1 guard",absence_cover,routine,0.74,False
S102140,"scrubber broke down, had to do the floor manually",equipment_failure,equipment_failure,1.0,True
S106906,next shift guard did not pitch. had to cover..,absence_cover,absence_cover,1.0,True
S106659,"Wyk absent, took her rounds as well",absence_cover,absence_cover,1.0,True
S108596,all fine,routine,blank,0.77,False
S109349,n/a,blank,blank,1.0,True
S104858,Covering for Ngcobo - booked off sick,absence_cover,absence_cover,1.0,True
S100523,relief no show AGAIN,absence_cover,absence_cover,1.0,True
S104204,"covering molefe post, no show no call",absence_cover,absence_cover,1.0,True
S103595,"umolefe akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S108047,all quiet,routine,routine,1.0,True
S109308,"uZulu akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S105050,stood in for Pillay..,absence_cover,routine,0.55,False
S106433,extra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S103585,no relief. stayed. someone must pls sort the roster,absence_cover,absence_cover,1.0,True
S100972,all quiet,routine,routine,1.0,True
S102704,ntr,blank,blank,1.0,True
S105748,"Mavuso didnt come in, covered the post..",absence_cover,absence_cover,1.0,True
S109111,,blank,blank,1.0,True
S102010,shift hanndover delayed by 30 min,late_handover,late_handover,0.74,True
S105626,"covering Mahlangu post, no show no call",absence_cover,absence_cover,1.0,True
S101392,"handover late again, keys missing",late_handover,late_handover,1.0,True
S107771,-,blank,blank,1.0,True
S104924,"Naidoo absent, tok her roudns as well",absence_cover,absence_cover,1.0,True
S100849,no issues on site,routine,routine,0.97,True
S107541,fine,blank,blank,1.0,True
S103960,"no replacement sent, ngicela sort this out",absence_cover,absence_cover,1.0,True
S102399,"worked through, Molefe at the clinic",absence_cover,absence_cover,1.0,True
S104498,"requested by centre management for load in, signed off",client_requested,client_requested,1.0,True
S100311,no relief. stayed. someone must please sort the roster..,absence_cover,absence_cover,1.0,True
S107355,Covering for Naidoo - booked off sick..,absence_cover,absence_cover,1.0,True
S105207,sharp,blank,blank,1.0,True
S102913,quiet shift,routine,routine,0.9,True
S104834,n/a,blank,blank,1.0,True
S104231,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S104030,"waited for relief, nobody came through",absence_cover,late_handover,0.6,False
S100774,Centre manager requested additional cover for stocktake,client_requested,client_requested,1.0,True
S101839,quiet shift,routine,routine,0.9,True
S102944,n/a,blank,blank,1.0,True
S103411,ceentre manager rqeuested additional cover for stocktake,client_requested,client_requested,1.0,True
S108179,"Motaung didnt come in, covered the post",absence_cover,absence_cover,1.0,True
S106154,"waited 20 min for handover, ob book not signed !",late_handover,late_handover,1.0,True
S106133,stood in for Wyk,absence_cover,absence_cover,1.0,True
S103061,"generator fault, stayed to monitor..",equipment_failure,equipment_failure,0.98,True
S100584,"still on site, reelief was suppose to come 06:00",absence_cover,absence_cover,1.0,True
S101099,"oorhandiging was laat, gewag vir sleutels",late_handover,late_handover,1.0,True
S105363,"uJacobs akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S103710,shift handover delayed by 20 min,late_handover,late_handover,1.0,True
S108037,"lift out of order, everything carried up stairs, took long",equipment_failure,equipment_failure,0.57,True
S105002,Clint requsted deep clean before the audit - approved,client_requested,client_requested,1.0,True
S100043,nothing to report,routine,routine,0.93,True
S102847,etxra hrs approved by client for the event setup,client_requested,client_requested,1.0,True
S106613,sharp,blank,blank,1.0,True
S105431,stood in for Nkosi,absence_cover,routine,0.51,False
S107244,"waited 25 min for handover, OB book not signed",late_handover,late_handover,1.0,True
S107699,no incidents,routine,absence_cover,1.0,False
S106140,sharp,blank,blank,1.0,True
S106965,"requested by centre maangement for load in, signed off",client_requested,client_requested,1.0,True
S108481,ntr,blank,blank,1.0,True
S106021,Client asked for extra patrol after the break-in Tuesdaay,client_requested,client_requested,1.0,True
S107465,fine,blank,blank,1.0,True
S104653,"buffer machine kaput, did the floor by hand",equipment_failure,equipment_failure,1.0,True
S103535,all quiet,routine,routine,1.0,True
S101987,quiet shift,routine,routine,0.9,True
S108585,"worked through, Adams at the clinic",absence_cover,absence_cover,0.87,True
S108003,"covering Hendrricks post, no show no call",absence_cover,absence_cover,1.0,True
S108898,"ujacobs akezanga namhlanje, ngimele yena",absence_cover,absence_cover,1.0,True
S100600,Covering for Mavuso - booked off sick,absence_cover,absence_cover,1.0,True
